Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Nearest Neighbors,0,0,0,0.9311570782159018,0.9376797698945349,0.8685612788632326,0.9017980636237898,0.9530895753007264,0.05974143503555268
Nearest Neighbors,1,0,1,0.9311348205625606,0.9410058027079303,0.8648888888888889,0.9013432144511347,0.9501752484191509,0.059139993533785976
Nearest Neighbors,2,0,2,0.930164888457808,0.9357622243528284,0.8675555555555555,0.9003690036900369,0.9484417344173441,0.061015195602974456
Nearest Neighbors,3,0,3,0.9288716456514711,0.9440628066732091,0.8551111111111112,0.8973880597014925,0.9457572267389339,0.06338182993857097
Nearest Neighbors,4,0,4,0.9240219851277077,0.927063339731286,0.8586666666666667,0.891555145362252,0.9466705058717254,0.06397672162948595
Nearest Neighbors,5,1,0,0.9292178409825469,0.9339712918660287,0.866785079928952,0.8991248272685398,0.9499401615907812,0.060452488687782815
Nearest Neighbors,6,1,1,0.9279017135467184,0.9311663479923518,0.8657777777777778,0.8972823583602026,0.9543184281842817,0.059075331393469134
Nearest Neighbors,7,1,2,0.9298415777562238,0.9315589353612167,0.8711111111111111,0.9003215434083601,0.9514342818428183,0.059890074361461355
Nearest Neighbors,8,1,3,0.9353378596831555,0.9485935984481086,0.8693333333333333,0.9072356215213359,0.9510318428184281,0.05815712900096993
Nearest Neighbors,9,1,4,0.9256385386356288,0.9290508149568553,0.8613333333333333,0.8939114391143912,0.9422981029810298,0.06539928871645652
Nearest Neighbors,10,2,0,0.9282482223658695,0.9321223709369025,0.8658969804618117,0.8977900552486188,0.954230611633381,0.05941822882999355
Nearest Neighbors,11,2,1,0.9262851600387972,0.9392752203721841,0.8524444444444444,0.8937558247903076,0.9474367660343268,0.06258001939864209
